city,cityLabel,city_population,city_coordinate_location,sister,sisterLabel,sister_population,sister_coordinate_location
http://www.wikidata.org/entity/Q1963,Khartum,5345000,Point(32.52654 15.60308),http://www.wikidata.org/entity/Q11746,Wuhan,11895000,Point(114.288055555 30.587222222)
http://www.wikidata.org/entity/Q1863,Andorra la Vella,22151,Point(1.5 42.5),http://www.wikidata.org/entity/Q12534,Sant Pol de Mar,5428,Point(2.624444444 41.603333333)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q12919,Majuro,30000,Point(171.3802 7.0918)
http://www.wikidata.org/entity/Q2028,Verona,257275,Point(10.992777777 45.438611111),http://www.wikidata.org/entity/Q13386,Lecce,95441,Point(18.169138888 40.352011111)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q16555,Houston,2195914,Point(-95.383055555 29.762777777)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q16556,Phoenix,1626078,Point(-112.073888888 33.448333333)
http://www.wikidata.org/entity/Q1903,Catania,311584,Point(15.087269444 37.502669444),http://www.wikidata.org/entity/Q16556,Phoenix,1626078,Point(-112.073888888 33.448333333)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q16557,Dallas,1197816,Point(-96.808888888 32.779166666)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q16635,Guam,161785,Point(144.8 13.5)
http://www.wikidata.org/entity/Q1891,Bologna,389261,Point(11.342777777 44.493888888),http://www.wikidata.org/entity/Q17151,Salonicco,315196,Point(22.935555555 40.640277777)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q20927,Taegu,2461002,Point(128.6 35.866666666)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q23430,Ulan Bator,1396288,Point(106.905515 47.921357)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q23556,Atlanta,486290,Point(-84.390277777 33.756944444)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q25395,Newark,277140,Point(-74.185 40.735277777)
http://www.wikidata.org/entity/Q1903,Catania,311584,Point(15.087269444 37.502669444),http://www.wikidata.org/entity/Q34217,Oxford,152000,Point(-1.257777777 51.751944444)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q34647,Johannesburg,4434827,Point(28.041638888 -26.204361111)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q34820,Santo Domingo,2581827,Point(-69.893333333 18.476388888)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q34863,Oklahoma City,591967,Point(-97.5352 35.4823)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q37320,Cleveland,381009,Point(-81.669722222 41.482222222)
http://www.wikidata.org/entity/Q1891,Bologna,389261,Point(11.342777777 44.493888888),http://www.wikidata.org/entity/Q38022,Saint Louis,318416,Point(-90.2 38.616666666)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q38807,Suva,88271,Point(178.433333333 -18.133333333)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q41699,Castries,70000,Point(-60.983333333 14.016666666)
http://www.wikidata.org/entity/Q1891,Bologna,389261,Point(11.342777777 44.493888888),http://www.wikidata.org/entity/Q42308,Charkiv,1446107,Point(36.229166666 50.0)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q43196,Cincinnati,296943,Point(-84.5125 39.1)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q43595,Cotonou,679012,Point(2.416666666 6.366666666)
http://www.wikidata.org/entity/Q1891,Bologna,389261,Point(11.342777777 44.493888888),http://www.wikidata.org/entity/Q44059,La Plata,193144,Point(-57.95 -34.933333333)
http://www.wikidata.org/entity/Q1891,Bologna,389261,Point(11.342777777 44.493888888),http://www.wikidata.org/entity/Q52662,San Fele,2927,Point(15.54043 40.81647)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q52996,Marshall,23523,Point(-94.366666666 32.55)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q61092,George Town,708127,Point(100.3292 5.4145)
http://www.wikidata.org/entity/Q1891,Bologna,389261,Point(11.342777777 44.493888888),http://www.wikidata.org/entity/Q81338,Pollica,2363,Point(15.066666666 40.183333333)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q140075,Gold Coast,638090,Point(153.4 -28.016666666)
http://www.wikidata.org/entity/Q1963,Khartum,5345000,Point(32.52654 15.60308),http://www.wikidata.org/entity/Q168652,Hargheisa,1900000,Point(44.060556 9.565556)
http://www.wikidata.org/entity/Q1891,Bologna,389261,Point(11.342777777 44.493888888),http://www.wikidata.org/entity/Q174684,Tuzla,110979,Point(18.676111111 44.538055555)
http://www.wikidata.org/entity/Q1863,Andorra la Vella,22151,Point(1.5 42.5),http://www.wikidata.org/entity/Q184392,Foix,9452,Point(1.606944444 42.965277777)
http://www.wikidata.org/entity/Q1906,Caserta,75561,Point(14.333333 41.066667),http://www.wikidata.org/entity/Q187938,Pitești,155383,Point(24.883333333 44.866666666)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q374365,Gedda,3976000,Point(39.172777777 21.542777777)
http://www.wikidata.org/entity/Q1863,Andorra la Vella,22151,Point(1.5 42.5),http://www.wikidata.org/entity/Q825883,Valls,24477,Point(1.250833 41.288333)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q914055,San Nicolás de los Garza,443273,Point(-100.28333333 25.75)
http://www.wikidata.org/entity/Q1867,Taipei,2684567,Point(121.531944444 25.047777777),http://www.wikidata.org/entity/Q3845835,San Nicolás,87,Point(-98.828611111 24.692777777)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q60,New York,8398748,Point(-74.006015 40.712728)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q90,Parigi,2175601,Point(2.351388888 48.856944444)
http://www.wikidata.org/entity/Q174,San Paolo,12325232,Point(-46.633947222 -23.550394444),http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q174,San Paolo,12325232,Point(-46.633947222 -23.550394444)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q216,Vilnius,574147,Point(25.283333333 54.683333333)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q270,Varsavia,1790658,Point(21.033333333 52.216666666)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q406,Istanbul,14657434,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q406,Istanbul,14657434,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q490,Milano,1366180,Point(9.19 45.466944444)
http://www.wikidata.org/entity/Q174,San Paolo,12325232,Point(-46.633947222 -23.550394444),http://www.wikidata.org/entity/Q490,Milano,1366180,Point(9.19 45.466944444)
http://www.wikidata.org/entity/Q174,San Paolo,12325232,Point(-46.633947222 -23.550394444),http://www.wikidata.org/entity/Q597,Lisbona,506654,Point(-9.139016 38.708042)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q649,Mosca,12655050,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q87,Alessandria d'Egitto,4870000,Point(29.916666666 31.2),http://www.wikidata.org/entity/Q656,San Pietroburgo,5384342,Point(30.25 59.91667)
http://www.wikidata.org/entity/Q87,Alessandria d'Egitto,4870000,Point(29.916666666 31.2),http://www.wikidata.org/entity/Q656,San Pietroburgo,5384342,Point(30.316666666 59.95)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q914,Volgograd,1015586,Point(44.514722222 48.708611111)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q956,Pechino,21710000,Point(116.407526 39.90403)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q994,Tbilisi,1118035,Point(44.7925 41.7225)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q1022,Stoccarda,634830,Point(9.1775 48.776111111)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q1156,Mumbai,15414288,Point(72.8773928 19.0759899)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q1289,Grenoble,157650,Point(5.726388888 45.186944444)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q1297,Chicago,2722389,Point(-87.627777777 41.881944444)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q1353,Delhi,26495000,Point(77.216666666 28.666666666)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q1362,Islamabad,1014825,Point(73.036944444 33.698888888)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q1435,Zagabria,790017,Point(15.977222222 45.813055555)
http://www.wikidata.org/entity/Q87,Alessandria d'Egitto,4870000,Point(29.916666666 31.2),http://www.wikidata.org/entity/Q1476,Le Mans,143252,Point(0.196944444 48.004166666)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q1486,Buenos Aires,3063728,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q1486,Buenos Aires,3063728,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q1489,Città del Messico,8918653,Point(-99.145555555 19.419444444)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q1489,Città del Messico,8918653,Point(-99.145555555 19.419444444)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q1489,Città del Messico,8918653,Point(-99.145555555 19.419444444)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q1490,Tokyo,14049146,Point(139.692222222 35.689722222)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q1491,La Paz,2867504,Point(-68.1475 -16.494166666)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q1492,Barcellona,1664182,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q1530,Baghdad,6960000,Point(44.416666666 33.35)
http://www.wikidata.org/entity/Q87,Alessandria d'Egitto,4870000,Point(29.916666666 31.2),http://www.wikidata.org/entity/Q1780,Bratislava,429564,Point(17.112777777 48.144722222)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q1794,Francoforte sul Meno,753056,Point(8.679722222 50.113611111)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q1794,Francoforte sul Meno,753056,Point(8.679722222 50.113611111)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q1850,Phnom Penh,2129371,Point(104.921027777 11.569583333)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q1854,Ho Chi Minh,10380000,Point(106.633333333 10.816666666)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q1865,Kuala Lumpur,7590000,Point(101.695277777 3.147777777)
http://www.wikidata.org/entity/Q87,Alessandria d'Egitto,4870000,Point(29.916666666 31.2),http://www.wikidata.org/entity/Q1874,Odessa,1017699,Point(30.73262 46.47747)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q1899,Kiev,2963199,Point(30.523611111 50.45)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q1930,Ottawa,934243,Point(-75.695 45.424722222)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q1963,Khartum,5345000,Point(32.52654 15.60308)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q2280,Minsk,2009786,Point(27.561837 53.902246)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q2634,Napoli,966144,Point(14.25 40.833333333)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q2841,Bogotà,7743955,Point(-74.0705 4.612638888)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q2900,Quito,2011388,Point(-78.5125 -0.22)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q3551,Rabat,572717,Point(-6.836111111 34.025277777)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q3561,Algeri,3415811,Point(3.058611111 36.776388888)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q3561,Algeri,3415811,Point(3.058611111 36.776388888)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q3616,Teheran,8846782,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q3630,Giacarta,11100929,Point(106.84513 -6.21462)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q3766,Damasco,1754000,Point(36.291944444 33.513055555)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q3766,Damasco,1754000,Point(36.291944444 33.513055555)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q3805,Amman,4007526,Point(35.933333333 31.95)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q3820,Beirut,361366,Point(35.513055555 33.886944444)
http://www.wikidata.org/entity/Q87,Alessandria d'Egitto,4870000,Point(29.916666666 31.2),http://www.wikidata.org/entity/Q5092,Baltimora,621849,Point(-76.615 39.286388888)
http://www.wikidata.org/entity/Q87,Alessandria d'Egitto,4870000,Point(29.916666666 31.2),http://www.wikidata.org/entity/Q5468,Durban,595061,Point(31.025 -29.858333333)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q5826,Xi'an,5740000,Point(108.9 34.266666666)
http://www.wikidata.org/entity/Q172,Toronto,2731571,Point(-79.386666666 43.670277777),http://www.wikidata.org/entity/Q6346,Indianapolis,863002,Point(-86.158055555 39.768611111)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q7903,Casablanca,4370000,Point(-7.62 33.599166666)
http://www.wikidata.org/entity/Q87,Alessandria d'Egitto,4870000,Point(29.916666666 31.2),http://www.wikidata.org/entity/Q7903,Casablanca,4370000,Point(-7.62 33.599166666)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q8660,Karachi,14910352,Point(67.01 24.86)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q8673,Lagos,14862000,Point(3.4 6.45)
http://www.wikidata.org/entity/Q85,Il Cairo,9293612,Point(31.239444444 30.056111111),http://www.wikidata.org/entity/Q8684,Seul,9668465,Point(126.99 37.56)
http://www.wikidata.org/entity/Q84,Londra,8908081,Point(-0.1275 51.507222222),http://www.wikidata.org/entity/Q8686,Shanghai,23390000,Point(121.466666666 31.166666666)
